sent_id,subj,pred,obj
41530,电粒子,受,作用
41531,粒子,受到,作用
41532,产生,产生,线
41532,产生,产生,方向
41532,产生,产生,作用
41532,产生,产生,大小
41532,电流,产生,线
41532,电流,产生,方向
41532,电流,产生,作用
41532,电流,产生,大小
41532,导线,产生,线
41532,导线,产生,方向
41532,导线,产生,作用
41532,导线,产生,大小
41532,比值,叫作,公式
41532,特斯拉,简称,方向
41532,特斯拉,简称,单位
41558,时间,切割,线
41558,导体,切割,线
41563,导线,切割,线
41595,定律,具有,方向
41596,定则,伸出,右手
41597,老师,做,实验
41601,轴线,穿过,圆心
41606,圆环,小于,重力
41606,压力,小于,重力
41642,波,叫作,横波
41656,波,叫作,特征
41673,基础,检测,距离
41701,压强,变为,2p
41706,压强,发生,变化
41714,压强,变为,Pa
41716,意义,表示,程度
41716,宏观,表示,程度
41746,反射,发生,现象
41750,光,传播,成像
41763,传播,成像,光速
41763,光线,位于,定律
41763,光,射入,玻璃
41765,光线,射入,空气
41765,光线,射入,水中
41812,弹力,遵守,定律
41812,系数,取决于,结构
41830,内容,叫作,运动学
41852,路程,指,长度
41854,大小,称为,速率
41854,大小,称为,质量
41855,位移,表示,方向
41856,速度,描述,状态
41856,矢量,描述,方向
41863,加速度,常用,分量
41869,运动,叫作,分解
41870,速度,化为,分量
41874,方向,叫作,运动
41874,位置,计算,轨道
41876,方向,称为,切向
41878,速率,称为,速度
41889,状态,保持,不变
41904,物体,属于,系统
41909,加速度,分为,分量
41909,加速度,分为,变化
41909,切向,描述,加速度
41910,对象,选出,物体
41913,方程,研究,关系
41931,定律,使用,分量式
41931,物体,受,外力
41952,变化,称为,增量
42003,势能,确定,位置
42006,电荷,移到,中点
42024,过程,叫,放电
42067,线,指向,南极
42068,密度,表示,强弱
42072,定则,伸出,左手
42081,强度,发生,变化
42082,情况,引起,变化
42087,步骤,明确,方向
42136,棱镜,改变,方向
42140,侧面,磨成,平面
42143,两面,有,交点
42148,交点,叫,焦点
42161,指向,保持,平行
42173,记忆,参照,定律
42176,数字,组成,集合
42204,整数,叫做,偶数
42204,整数,叫做,奇数
42245,等式,改变,符号
42252,定理,具有,性质
42252,数量,含有,未知数
42267,一个,叫做,命题
42269,形式,表示,结论
42269,命题,表示,形式
42295,一个,叫做,量词
42299,命题,有,成立
42305,关系,叫做,集合
42305,关系,叫做,映射
42306,元素,叫做,原象
42347,定义,称为,函数
42374,概念,称为,函数
42376,性质,研究,情况
42389,性质,看,图像
42394,性质,没有,对数
42394,性质,没有,等式
42395,定义,叫做,函数
42418,射线,做,旋转
42424,弧度,做,单位
42443,计算,指出,符号
42459,正数,叫做,周期
42462,图像,称为,曲线
42606,公式,使用,计算器
42616,锐角,满足,条件
42622,前项,等于,倒数
42622,绝对值,等于,倒数
42627,数列,满足,常数
42627,定义,叫做,数列
42648,公式,设,数列
42649,数列,看做,乘积
42661,数列,以为,极限
42703,终点,表示,复数
42715,问题,总结,原理
42719,问题,总结为,原理
42720,原理,分成,步骤
42763,偶数,取,数字
42782,女生,排,位置
